Date0 ut0 Date1 ut1
20141019 21.185 20141019 22.021
20141020 5.28 20141020 6.112
20141020 13.307 20141020 14.222
20141020 21.388 20141020 22.309
20141021 5.67 20141021 6.438
20141021 13.716 20141021 14.552
20141021 21.782 20141021 22.549
20141022 5.833 20141022 6.669
20141022 14.085 20141022 14.796
20141022 22.099 20141022 22.849
20141023 6.166 20141023 6.932
20141023 14.246 20141023 15.006
20141023 22.33 20141023 23.161
20141024 6.444 20141024 7.347
20141024 14.62 20141024 15.331
20141024 22.776 20141024 23.481
20141025 7.017 20141025 7.795
20141025 15.197 20141025 15.989
20141025 23.34 20141026 0.141
20141026 7.686 20141026 8.408
20141026 15.876 20141026 16.561
20141027 0.019 20141027 0.767
20141027 8.3 20141027 9.073
20141027 16.427 20141027 17.23
20141028 0.772 20141028 1.533
20141028 8.905 20141028 9.709
20141028 17.159 20141028 18.081
20141029 1.335 20141029 2.194
20141029 9.607 20141029 10.391
20141029 17.816 20141029 18.579
20141030 2.023 20141030 2.844
20141030 10.215 20141030 11.091
20141030 18.466 20141030 19.418
20141031 2.653 20141031 3.625
20141031 10.847 20141031 11.778
20141031 19.05 20141031 20.028
20141101 3.276 20141101 4.471
20141101 11.507 20141101 12.702
20141101 19.732 20141101 20.95
20141102 3.944 20141102 5.191
20141102 12.163 20141102 13.393
20141102 20.396 20141102 21.666
20141103 4.642 20141103 6.006
20141103 12.819 20141103 14.115
20141103 21.064 20141103 22.282
20141104 5.272 20141104 6.404
20141104 13.518 20141104 14.411
20141104 21.699 20141104 23.087
20141105 5.917 20141105 7.396
20141105 14.096 20141105 15.431
20141105 22.333 20141105 23.632
20141106 6.547 20141106 7.795
20141106 14.757 20141106 16.258
20141106 22.963 20141107 0.544
20141107 7.21 20141107 8.753
20141107 15.414 20141107 16.829
20141107 23.646 20141108 0.945
20141108 7.838 20141108 9.252
20141108 16.066 20141108 17.9
20141109 0.295 20141109 1.724
20141109 8.467 20141109 10.828
20141109 16.712 20141109 18.592
20141110 0.939 20141110 2.957
20141110 9.147 20141110 11.24
20141110 17.389 20141110 19.195
20141111 1.547 20141111 3.558
20141111 9.748 20141111 11.815
20141111 17.958 20141111 20.118
20141112 2.205 20141112 4.26
20141112 10.434 20141112 12.304
20141112 18.634 20141112 20.689
20141113 2.849 20141113 4.93
20141113 11.074 20141113 13.255
20141113 19.283 20141113 21.437
20141114 3.503 20141114 5.532
20141114 11.725 20141114 13.666
20141114 19.91 20141114 21.78
20141115 4.108 20141115 5.974
20141115 12.343 20141115 14.266
20141115 20.586 20141115 22.565
20141116 4.793 20141116 6.945
20141116 12.956 20141116 15.335
20141116 21.124 20141116 23.391
20141117 5.369 20141117 7.305
20141117 13.729 20141117 15.711
20141117 21.868 20141117 23.681
20141118 6.065 20141118 7.691
20141118 14.259 20141118 16.158
20141118 22.47 20141119 0.072
20141119 6.647 20141119 8.038
20141119 14.883 20141119 16.394
20141119 23.101 20141120 0.645
20141120 7.316 20141120 8.671
20141120 15.471 20141120 16.795
20141120 23.678 20141121 1.142
20141121 7.937 20141121 9.395
20141121 16.14 20141121 17.583
20141122 0.372 20141122 1.585
20141122 8.577 20141122 10.006
20141122 16.775 20141122 17.976
20141123 0.948 20141123 2.788
20141123 9.167 20141123 10.682
20141123 17.317 20141123 18.681
20141124 1.556 20141124 3.152
20141124 9.8 20141124 10.957
20141124 18.029 20141124 19.225
20141125 2.206 20141125 3.472
20141125 10.408 20141125 11.556
20141125 18.654 20141125 19.95
20141126 2.917 20141126 3.98
20141126 11.059 20141126 12.094
20141126 19.291 20141126 20.491
20141127 3.441 20141127 4.661
20141127 11.695 20141127 13.024
20141127 19.917 20141127 21.137
20141128 4.13 20141128 5.26
20141128 12.349 20141128 13.419
20141128 20.554 20141128 21.692
20141129 4.707 20141129 5.828
20141129 12.956 20141129 14.04
20141129 21.209 20141129 22.24
20141130 5.313 20141130 6.427
20141130 13.586 20141130 14.748
20141130 21.771 20141130 22.954
20141201 5.938 20141201 7.11
20141201 14.082 20141201 15.328
20141201 22.31 20141201 23.525
20141202 6.558 20141202 7.788
20141202 14.742 20141202 15.996
20141202 23.073 20141203 0.123
20141203 7.172 20141203 8.415
20141203 15.387 20141203 16.614
20141203 23.682 20141204 0.738
20141204 7.845 20141204 9.042
20141204 16.118 20141204 17.14
20141205 0.254 20141205 1.456
20141205 8.441 20141205 9.577
20141205 16.64 20141205 17.84
20141206 0.826 20141206 2.114
20141206 8.993 20141206 10.429
20141206 17.24 20141206 18.44
20141207 1.489 20141207 2.563
20141207 9.774 20141207 10.81
20141207 17.952 20141207 19.139
20141208 2.145 20141208 3.138
20141208 10.435 20141208 11.514
20141208 18.603 20141208 19.467
20141209 2.903 20141209 3.654
20141209 11.1 20141209 11.919
20141209 19.353 20141209 20.261
20141210 3.535 20141210 4.455
20141210 11.707 20141210 12.628
20141210 19.853 20141210 20.837
20141211 4.167 20141211 5.142
20141211 12.366 20141211 13.166
20141211 20.572 20141211 21.431
20141212 4.787 20141212 5.577
20141212 12.96 20141212 13.917
20141212 21.152 20141212 22.101
20141213 5.347 20141213 6.25
20141213 13.54 20141213 14.425
20141213 21.733 20141213 22.762
20141214 6.005 20141214 6.8
20141214 14.253 20141214 14.955
20141214 22.447 20141214 23.163
20141215 6.598 20141215 7.423
20141215 14.891 20141215 15.646
20141215 23.067 20141215 23.795
20141216 7.219 20141216 8.069
20141216 15.509 20141216 16.251
20141216 23.577 20141217 0.456
20141217 7.837 20141217 8.741
20141217 15.95 20141217 16.972
20141218 0.231 20141218 1.124
20141218 8.444 20141218 9.375
20141218 16.676 20141218 17.554
20141219 0.863 20141219 1.794
20141219 9.115 20141219 10.011
20141219 17.302 20141219 18.226
20141220 1.602 20141220 2.419
20141220 9.805 20141220 10.578
20141220 17.914 20141220 18.82
20141221 2.117 20141221 3.068
20141221 10.365 20141221 11.245
20141221 18.486 20141221 19.468
20141222 2.813 20141222 3.698
20141222 10.889 20141222 11.84
20141222 19.167 20141222 20.055
20141223 3.379 20141223 4.324
20141223 11.577 20141223 12.599
20141223 19.818 20141223 20.794
20141224 3.999 20141224 5.017
20141224 12.213 20141224 13.181
20141224 20.527 20141224 21.398
20141225 4.555 20141225 5.619
20141225 12.699 20141225 13.792
20141225 21.051 20141225 21.991
20141226 5.143 20141226 6.283
20141226 21.626 20141226 22.633
20141227 5.91 20141227 6.906
20141227 13.927 20141227 15.054
20141227 22.233 20141227 23.358
20141228 6.403 20141228 7.572
20141228 14.705 20141228 15.688
20141228 22.849 20141228 23.94
20141229 7.087 20141229 8.137
20141229 15.275 20141229 16.352
20141229 23.467 20141230 0.568
20141230 7.654 20141230 8.812
20141230 15.942 20141230 17.036
20141231 0.152 20141231 1.261
20141231 8.283 20141231 9.458
20141231 16.495 20141231 17.667
20150101 0.795 20150101 1.879
20150101 8.958 20150101 10.112
20150101 17.132 20150101 18.292
20150102 1.308 20150102 2.483
20150102 9.642 20150102 10.749
20150102 17.778 20150102 18.906
20150103 2.009 20150103 3.112
20150103 10.262 20150103 11.363
20150103 18.449 20150103 19.571
20150104 2.541 20150104 3.801
20150104 10.892 20150104 12.015
20150104 19.09 20150104 20.207
20150105 3.238 20150105 4.419
20150105 11.422 20150105 12.634
20150105 19.689 20150105 20.854
20150106 3.98 20150106 5.074
20150106 12.251 20150106 13.28
20150106 20.284 20150106 21.484
20150107 4.63 20150107 5.695
20150107 12.828 20150107 13.914
20150107 21.105 20150107 22.136
20150108 5.289 20150108 6.353
20150108 13.478 20150108 14.561
20150108 21.77 20150108 22.812
20150109 6.015 20150109 6.951
20150109 14.186 20150109 15.168
20150109 22.468 20150109 23.4
20150110 6.418 20150110 7.591
20150110 14.911 20150110 15.823
20150110 23.124 20150111 0.043
20150111 7.193 20150111 8.198
20150111 15.525 20150111 16.455
20150111 23.792 20150112 0.702
20150112 8.031 20150112 8.854
20150112 16.149 20150112 17.098
20150113 0.436 20150113 1.303
20150113 8.52 20150113 9.525
20150113 16.886 20150113 17.788
20150114 1.118 20150114 1.939
20150114 9.322 20150114 10.17
20150114 17.503 20150114 18.391
20150115 1.8 20150115 2.631
20150115 9.925 20150115 10.848
20150115 18.236 20150115 19.04
20150116 2.4 20150116 3.304
20150116 10.686 20150116 11.504
20150116 18.856 20150116 19.74
20150117 3.105 20150117 3.972
20150117 11.287 20150117 12.161
20150117 19.466 20150117 20.373
20150118 3.78 20150118 4.587
20150118 12.028 20150118 12.79
20150118 20.21 20150118 21.028
20150119 4.535 20150119 5.172
20150119 12.713 20150119 13.437
20150119 20.923 20150119 21.622
20150120 5.145 20150120 5.844
20150120 13.421 20150120 14.015
20150120 21.612 20150120 22.368
20150121 5.821 20150121 6.527
20150121 14.008 20150121 14.812
20150121 22.254 20150121 23.052
20150122 6.499 20150122 7.263
20150122 14.873 20150122 15.531
20150122 23.095 20150122 23.863
20150123 7.428 20150123 8.204
20150123 15.694 20150123 16.497
20150123 23.953 20150124 0.722
20150124 8.143 20150124 9.036
20150124 16.561 20150124 17.295
20150125 0.763 20150125 1.55
20150125 8.931 20150125 9.92
20150125 17.43 20150125 18.164
20150126 1.672 20150126 2.434
20150126 9.959 20150126 10.734
20150126 18.251 20150126 19.04
20150127 2.525 20150127 3.296
20150127 10.816 20150127 11.596
20150127 19.101 20150127 19.868
20150128 3.353 20150128 4.193
20150128 11.644 20150128 12.47
20150128 19.939 20150128 21.046
20150129 4.186 20150129 5.212
20150129 12.485 20150129 13.682
20150129 20.755 20150129 21.707
20150130 5.048 20150130 6.034
20150130 13.316 20150130 14.822
20150130 21.563 20150130 22.928
20150131 5.833 20150131 7.226
20150131 14.113 20150131 15.503
20150131 22.403 20150131 23.984
20150201 6.67 20150201 7.888
20150201 14.956 20150201 16.313
20150201 23.262 20150202 0.614
20150202 7.524 20150202 9.109
20150202 15.799 20150202 17.642
20150203 0.021 20150203 1.704
20150203 8.34 20150203 9.969
20150203 16.607 20150203 18.553
20150204 0.865 20150204 2.866
20150204 9.124 20150204 11.207
20150204 17.391 20150204 19.366
20150205 1.702 20150205 3.832
20150205 9.982 20150205 11.922
20150205 18.261 20150205 19.884
20150206 2.547 20150206 4.475
20150206 10.795 20150206 12.833
20150206 19.108 20150206 21.28
20150207 3.319 20150207 5.319
20150207 11.633 20150207 13.673
20150207 19.925 20150207 21.84
20150208 4.158 20150208 6.402
20150208 12.429 20150208 14.616
20150208 20.67 20150208 23.274
20150209 4.92 20150209 7.402
20150209 13.214 20150209 15.858
20150209 21.52 20150210 0.012
20150210 5.806 20150210 7.992
20150210 14.114 20150210 16.446
20150210 22.382 20150211 0.584
20150211 6.654 20150211 8.586
20150211 14.924 20150211 17.107
20150211 23.218 20150212 1.305
20150212 7.51 20150212 9.737
20150212 15.735 20150212 17.929
20150213 0.046 20150213 2.184
20150213 8.319 20150213 10.386
20150213 16.556 20150213 18.811
20150214 0.841 20150214 2.827
20150214 9.108 20150214 11.061
20150214 17.378 20150214 19.301
20150215 1.645 20150215 3.747
20150215 9.957 20150215 11.58
20150215 18.218 20150215 19.956
20150216 2.461 20150216 4.316
20150216 10.811 20150216 12.711
20150216 19.085 20150216 20.679
20150217 3.304 20150217 4.663
20150217 11.595 20150217 13.227
20150217 19.858 20150217 21.253
20150218 4.106 20150218 5.672
20150218 12.392 20150218 14.014
20150218 20.686 20150218 22.153
20150219 4.951 20150219 6.321
20150219 13.241 20150219 14.275
20150219 21.592 20150219 22.832
20150220 5.818 20150220 7.283
20150220 14.053 20150220 15.522
20150220 22.312 20150220 23.574
20150221 6.653 20150221 8.019
20150221 14.916 20150221 16.228
20150221 23.146 20150222 0.348
20150222 7.439 20150222 8.686
20150222 15.769 20150222 16.819
20150223 0.001 20150223 1.14
20150223 8.26 20150223 9.445
20150223 16.532 20150223 17.631
20150224 0.727 20150224 1.964
20150224 9.105 20150224 9.981
20150224 17.468 20150224 18.26
20150225 1.667 20150225 2.562
20150225 9.868 20150225 10.872
20150225 18.159 20150225 19.332
20150226 2.478 20150226 3.517
20150226 10.73 20150226 11.849
20150226 19.004 20150226 20.012
20150227 3.242 20150227 4.229
20150227 11.538 20150227 12.549
20150227 19.808 20150227 20.776
20150228 4.132 20150228 5.051
20150228 12.346 20150228 13.279
20150228 20.64 20150228 21.583
20150301 4.861 20150301 5.823
20150301 13.159 20150301 14.021
20150301 21.361 20150301 22.445
20150302 5.73 20150302 6.761
20150302 14.024 20150302 14.892
20150302 22.216 20150302 23.251
20150303 6.525 20150303 7.481
20150303 14.811 20150303 15.705
20150303 23.008 20150304 0.008
20150304 7.269 20150304 8.329
20150304 15.622 20150304 16.51
20150304 23.922 20150305 0.734
20150305 8.227 20150305 9.148
20150305 16.425 20150305 17.328
20150306 0.755 20150306 1.547
20150306 8.996 20150306 9.798
20150306 17.184 20150306 18.125
20150307 1.513 20150307 2.39
20150307 9.79 20150307 10.749
20150307 18.076 20150307 18.959
20150308 2.351 20150308 3.235
20150308 10.532 20150308 11.598
20150308 18.796 20150308 19.737
20150309 3.124 20150309 4.132
20150309 11.318 20150309 12.226
20150309 19.667 20150309 20.564
20150310 4.024 20150310 4.741
20150310 12.182 20150310 13.184
20150310 20.399 20150310 21.382
20150311 4.743 20150311 5.634
20150311 13.08 20150311 13.897
20150311 21.373 20150311 22.148
20150312 5.558 20150312 6.432
20150312 13.878 20150312 14.774
20150312 22.112 20150312 22.983
20150313 6.392 20150313 7.29
20150313 14.668 20150313 15.529
20150313 22.937 20150313 23.87
20150314 7.215 20150314 8.079
20150314 15.43 20150314 16.339
20150314 23.656 20150315 0.652
20150315 8.001 20150315 8.911
20150315 16.185 20150315 17.24
20150316 0.623 20150316 1.47
20150316 8.824 20150316 9.823
20150316 17.08 20150316 18.013
20150317 1.354 20150317 2.329
20150317 9.579 20150317 10.595
20150317 17.864 20150317 18.845
20150318 2.13 20150318 3.144
20150318 10.408 20150318 11.439
20150318 18.631 20150318 19.693
20150319 2.967 20150319 3.939
20150319 11.308 20150319 12.272
20150319 19.569 20150319 20.515
20150320 3.858 20150320 4.811
20150320 12.174 20150320 13.137
20150320 20.412 20150320 21.452
20150321 4.617 20150321 5.727
20150321 13.013 20150321 13.884
20150321 21.27 20150321 22.264
20150322 5.582 20150322 6.593
20150322 13.79 20150322 14.865
20150322 22.247 20150322 23.131
20150323 6.415 20150323 7.381
20150323 14.783 20150323 15.768
20150323 23.032 20150324 0.083
20150324 7.323 20150324 8.25
20150324 15.646 20150324 16.553
20150325 0.453 20150325 0.697
20150325 8.318 20150325 9.232
20150325 16.475 20150325 17.552
20150326 0.734 20150326 1.807
20150326 9.075 20150326 10.078
20150326 17.286 20150326 18.365
20150327 1.538 20150327 2.707
20150327 9.929 20150327 10.999
20150327 18.19 20150327 19.233
20150328 2.488 20150328 3.55
20150328 10.754 20150328 11.856
20150328 19.142 20150328 20.145
20150329 3.366 20150329 4.413
20150329 11.653 20150329 12.72
20150329 19.952 20150329 20.983
20150330 4.265 20150330 5.278
20150330 12.579 20150330 13.581
20150330 20.871 20150330 21.853
20150331 5.218 20150331 6.034
20150331 13.437 20150331 14.467
20150331 21.73 20150331 22.745
20150401 5.99 20150401 7.06
20150401 14.333 20150401 15.288
20150401 22.593 20150401 23.625
20150402 6.862 20150402 7.971
20150402 15.134 20150402 16.248
20150402 23.484 20150403 0.518
20150403 7.817 20150403 8.766
20150403 16.173 20150403 17.117
20150404 0.523 20150404 1.411
20150404 8.796 20150404 9.761
20150404 17.149 20150404 18.095
20150405 1.394 20150405 2.452
20150405 9.749 20150405 10.753
20150405 18.084 20150405 19.077
20150406 2.356 20150406 3.371
20150406 10.687 20150406 11.64
20150406 18.97 20150406 19.996
20150407 3.32 20150407 4.363
20150407 11.68 20150407 12.622
20150407 20.032 20150407 20.937
20150408 4.358 20150408 5.285
20150408 12.709 20150408 13.589
20150408 21.027 20150408 21.948
20150409 5.385 20150409 6.247
20150409 13.745 20150409 14.631
20150409 22.117 20150409 23.032
20150410 6.398 20150410 7.366
20150410 14.775 20150410 15.715
20150410 23.071 20150410 23.972
20150411 7.476 20150411 8.308
20150411 15.798 20150411 16.668
20150412 0.204 20150412 1.066
20150412 8.452 20150412 9.386
20150412 16.895 20150412 17.71
20150413 1.307 20150413 1.939
20150413 9.493 20150413 10.375
20150413 17.896 20150413 18.69
20150414 2.164 20150414 3.11
20150414 10.479 20150414 11.406
20150414 18.989 20150414 19.701
20150415 3.297 20150415 4.106
20150415 11.685 20150415 12.486
20150415 19.997 20150415 20.846
20150416 4.386 20150416 5.203
20150416 12.647 20150416 13.609
20150416 21.15 20150416 21.785
20150417 5.471 20150417 6.218
20150417 13.784 20150417 14.611
20150417 22.187 20150417 22.871
20150418 6.524 20150418 7.249
20150418 14.829 20150418 15.711
20150418 23.205 20150418 23.993
20150419 7.605 20150419 8.335
20150419 15.885 20150419 16.762
20150420 0.318 20150420 0.916
20150420 8.674 20150420 9.288
20150420 17.034 20150420 17.664
20150421 1.264 20150421 2.066
20150421 9.646 20150421 10.51
20150421 18.021 20150421 18.793
20150422 2.369 20150422 3.03
20150422 10.655 20150422 11.574
20150422 19.081 20150422 19.829
20150423 3.373 20150423 4.283
20150423 11.782 20150423 12.783
20150423 20.122 20150423 20.941
20150424 4.458 20150424 5.211
20150424 12.834 20150424 13.683
20150424 21.145 20150424 22.208
20150425 5.503 20150425 6.506
20150425 13.867 20150425 14.906
20150425 22.199 20150425 23.438
20150426 6.558 20150426 7.561
20150426 14.953 20150426 15.923
20150426 23.293 20150427 0.488
20150427 7.649 20150427 8.401
20150427 16.027 20150427 16.968
20150428 0.383 20150428 1.096
20150428 8.711 20150428 10.021
20150428 17.055 20150428 18.397
20150429 1.419 20150429 2.261
20150429 9.797 20150429 10.679
20150429 18.182 20150429 19.592
20150430 2.503 20150430 3.786
20150430 10.838 20150430 12.333
